dealid,artistsid,pitched
6576,232384,0
6587,232384,0
6539,232384,0
6622,232384,0
6636,232384,0
6670,232384,0
6651,232384,0
6665,232384,0
6668,232384,0
6676,232384,0
6637,232384,0
4995,232384,0
6627,232384,0
6685,232384,0
6680,232384,0
6737,232384,0
6732,232384,0
6742,232384,0
6712,232384,0
6744,232384,0
6767,232384,0
6764,232384,0
6775,232384,0
6713,232384,0
6634,232384,0
6778,232384,2
6774,232384,0
6796,232384,0
6805,232384,0
6804,232384,0
6803,232384,0
6802,232384,0
6808,232384,0
6814,232384,0
6793,232384,0
6819,232384,0
6813,232384,0
6807,232384,0
5871,232382,0
6414,232382,0
3255,232382,0
6438,232382,0
6480,232382,0
6479,232382,0
6477,232382,0
6474,232382,0
6476,232382,0
6467,232382,0
6501,232382,0
6495,232382,0
6509,232382,0
6490,232382,0
6517,232382,0
6497,232382,0
6520,232382,0
6496,232382,0
6536,232382,0
5814,232382,0
6569,232382,0
6552,232382,0
6591,232382,0
6586,232382,0
6549,232382,0
6594,232382,0
6577,232382,0
6471,232382,0
6598,232382,0
6566,232382,0
6601,232382,0
6603,232382,0
6568,232382,0
6556,232382,0
6564,232382,0
6395,232382,0
6620,232382,0
6608,232382,0
6576,232382,0
6587,232382,0
6539,232382,0
6622,232382,0
6636,232382,0
6670,232382,0
6651,232382,0
6665,232382,0
6668,232382,0
6676,232382,0
6637,232382,0
4995,232382,0
6627,232382,0
6685,232382,0
6680,232382,0
6737,232382,0
6732,232382,0
6742,232382,0
6712,232382,0
6744,232382,0
6767,232382,0
6764,232382,0
6775,232382,0
6713,232382,0
6634,232382,0
6778,232382,2
6774,232382,0
6796,232382,0
6805,232382,0
6804,232382,0
6803,232382,0
6802,232382,0
6808,232382,0
6814,232382,0
6793,232382,0
6819,232382,0
6813,232382,0
6807,232382,0
5871,232379,0
6414,232379,0
3255,232379,0
6438,232379,0
6480,232379,0
6479,232379,0
6477,232379,0
6474,232379,0
6476,232379,0
6467,232379,0
6501,232379,0
6495,232379,0
6509,232379,0
6490,232379,0
6517,232379,0
6497,232379,0
6520,232379,0
6496,232379,0
6536,232379,0
5814,232379,0
6569,232379,0
6552,232379,0
6591,232379,0
6586,232379,0
6549,232379,0
6594,232379,0
6577,232379,0
6471,232379,0
6598,232379,0
6566,232379,0
6601,232379,0
6603,232379,0
6568,232379,0
6556,232379,0
6564,232379,0
6395,232379,0
6620,232379,0
6608,232379,0
6576,232379,0
6587,232379,0
6539,232379,0
6622,232379,0
6636,232379,0
6670,232379,0
6651,232379,0
6665,232379,0
6668,232379,0
6676,232379,0
6637,232379,0
4995,232379,0
6627,232379,0
6685,232379,0
6680,232379,0
6737,232379,0
6732,232379,0
6742,232379,0
6712,232379,0
6744,232379,0
6767,232379,0
6764,232379,0
6775,232379,0
6713,232379,0
6634,232379,0
6778,232379,2
6774,232379,0
6796,232379,0
6805,232379,0
6804,232379,0
6803,232379,0
6802,232379,0
6808,232379,0
6814,232379,0
6793,232379,0
6819,232379,0
6813,232379,0
6807,232379,0
5871,232351,0
6414,232351,0
3255,232351,0
6438,232351,0
6480,232351,0
6479,232351,0
6477,232351,0
6474,232351,0
6476,232351,0
6467,232351,0
6501,232351,0
6495,232351,0
6509,232351,0
6490,232351,0
6517,232351,0
6497,232351,0
6520,232351,0
6496,232351,0
6536,232351,0
5814,232351,0
6569,232351,0
6552,232351,0
6591,232351,0
6586,232351,0
6549,232351,0
6594,232351,0
6577,232351,0
6471,232351,0
6598,232351,0
6566,232351,0
6601,232351,0
6603,232351,0
6568,232351,0
6556,232351,0
6564,232351,0
6395,232351,0
6620,232351,0
6608,232351,0
6576,232351,0
6587,232351,0
6539,232351,0
6622,232351,0
6636,232351,0
6670,232351,0
6651,232351,0
6665,232351,0
6668,232351,0
6676,232351,0
6637,232351,0
4995,232351,0
6627,232351,0
6685,232351,0
6680,232351,0
6737,232351,0
6732,232351,0
6742,232351,0
6712,232351,0
6744,232351,0
6767,232351,0
6764,232351,0
6775,232351,0
6713,232351,0
6634,232351,1
6778,232351,0
6774,232351,0
6796,232351,0
6805,232351,0
6804,232351,0
6803,232351,0
6802,232351,0
6808,232351,0
6814,232351,0
6793,232351,0
6819,232351,0
6813,232351,0
6807,232351,0
5871,232343,0
6414,232343,0
3255,232343,1
6438,232343,0
6480,232343,0
6479,232343,0
6477,232343,0
6474,232343,0
6476,232343,0
6467,232343,0
6501,232343,0
6495,232343,0
6509,232343,0
6490,232343,0
6517,232343,0
6497,232343,0
6520,232343,0
6496,232343,0
6536,232343,0
5814,232343,0
6569,232343,0
6552,232343,0
6591,232343,0
6586,232343,0
6549,232343,0
6594,232343,0
6577,232343,0
6471,232343,0
6598,232343,0
6566,232343,0
6601,232343,0
6603,232343,0
6568,232343,0
6556,232343,0
6564,232343,0
6395,232343,0
6620,232343,0
6608,232343,0
6576,232343,0
6587,232343,0
6539,232343,0
6622,232343,0
6636,232343,0
6670,232343,0
6651,232343,0
6665,232343,0
6668,232343,0
6676,232343,0
6637,232343,0
4995,232343,0
6627,232343,0
6685,232343,0
6680,232343,0
6737,232343,0
6732,232343,0
6742,232343,0
6712,232343,0
6744,232343,0
6767,232343,0
6764,232343,0
6775,232343,0
6713,232343,0
6634,232343,0
6778,232343,0
6774,232343,0
6796,232343,0
6805,232343,0
6804,232343,0
6803,232343,0
6802,232343,0
6808,232343,0
6814,232343,0
6793,232343,0
6819,232343,0
6813,232343,0
6807,232343,0
5871,232335,0
6414,232335,0
3255,232335,0
6438,232335,0
6480,232335,0
6479,232335,0
6477,232335,0
6474,232335,0
6476,232335,0
6467,232335,0
6501,232335,0
6495,232335,0
6509,232335,0
6490,232335,0
6517,232335,0
6497,232335,0
6520,232335,0
6496,232335,0
6536,232335,0
5814,232335,0
6569,232335,0
6552,232335,0
6591,232335,0
6586,232335,0
6549,232335,0
6594,232335,0
6577,232335,0
6471,232335,0
6598,232335,0
6566,232335,0
6601,232335,0
6603,232335,0
6568,232335,0
6556,232335,0
6564,232335,0
6395,232335,0
6620,232335,0
6608,232335,0
6576,232335,0
6587,232335,0
6539,232335,0
6622,232335,0
6636,232335,0
6670,232335,0
6651,232335,0
6665,232335,0
6668,232335,0
6676,232335,0
6637,232335,0
4995,232335,0
6627,232335,0
6685,232335,0
6680,232335,0
6737,232335,0
6732,232335,0
6742,232335,0
6712,232335,0
6744,232335,0
6767,232335,0
6764,232335,0
6775,232335,0
6713,232335,0
6634,232335,0
6778,232335,0
6774,232335,0
6796,232335,1
6805,232335,0
6804,232335,0
6803,232335,0
6802,232335,0
6808,232335,0
6814,232335,0
6793,232335,0
6819,232335,0
6813,232335,0
6807,232335,0
5871,232329,0
6414,232329,0
3255,232329,0
6438,232329,0
6480,232329,0
6479,232329,0
6477,232329,0
6474,232329,0
6476,232329,0
6467,232329,0
6501,232329,0
6495,232329,0
6509,232329,0
6490,232329,0
6517,232329,0
6497,232329,0
6520,232329,0
6496,232329,0
6536,232329,0
5814,232329,0
6569,232329,0
6552,232329,0
6591,232329,0
6586,232329,0
6549,232329,0
6594,232329,0
6577,232329,0
6471,232329,0
6598,232329,0
6566,232329,0
6601,232329,0
6603,232329,0
6568,232329,0
6556,232329,0
6564,232329,0
6395,232329,0
6620,232329,0
6608,232329,0
6576,232329,0
6587,232329,0
6539,232329,0
6622,232329,0
6636,232329,0
6670,232329,0
6651,232329,0
6665,232329,0
6668,232329,0
6676,232329,0
6637,232329,0
4995,232329,0
6627,232329,1
6685,232329,0
6680,232329,0
6737,232329,0
6732,232329,0
6742,232329,0
6712,232329,0
6744,232329,0
6767,232329,0
6764,232329,0
6775,232329,0
6713,232329,0
6634,232329,0
6778,232329,0
6774,232329,0
6796,232329,0
6805,232329,0
6804,232329,0
6803,232329,0
6802,232329,0
6808,232329,0
6814,232329,0
6793,232329,0
6819,232329,0
6813,232329,0
6807,232329,0
5871,232298,0
6414,232298,1
3255,232298,0
6438,232298,0
6480,232298,0
6479,232298,0
6477,232298,0
6474,232298,0
6476,232298,0
6467,232298,0
6501,232298,0
6495,232298,0
6509,232298,0
6490,232298,0
6517,232298,0
6497,232298,0
6520,232298,0
6496,232298,0
6536,232298,0
5814,232298,0
6569,232298,0
6552,232298,0
6591,232298,0
6586,232298,0
6549,232298,0
6594,232298,0
6577,232298,0
6471,232298,0
6598,232298,0
6566,232298,0
6601,232298,0
6603,232298,0
6568,232298,0
6556,232298,0
6564,232298,0
6395,232298,0
6620,232298,0
6608,232298,0
6576,232298,0
6587,232298,0
6539,232298,0
6622,232298,0
6636,232298,0
6670,232298,0
6651,232298,0
6665,232298,0
6668,232298,0
6676,232298,0
6637,232298,0
4995,232298,0
6627,232298,0
6685,232298,0
6680,232298,0
6737,232298,0
6732,232298,0
6742,232298,0
6712,232298,0
6744,232298,0
6767,232298,0
6764,232298,0
6775,232298,0
6713,232298,0
6634,232298,0
6778,232298,0
6774,232298,0
6796,232298,0
6805,232298,0
6804,232298,0
6803,232298,0
6802,232298,0
6808,232298,0
6814,232298,0
6793,232298,0
6819,232298,0
6813,232298,0
6807,232298,0
5871,232281,0
6414,232281,0
3255,232281,0
6438,232281,0
6480,232281,0
6479,232281,0
6477,232281,0
6474,232281,0
6476,232281,0
6467,232281,0
6501,232281,0
6495,232281,0
6509,232281,0
6490,232281,0
6517,232281,0
6497,232281,0
6520,232281,0
6496,232281,0
6536,232281,0
5814,232281,0
6569,232281,0
6552,232281,0
6591,232281,0
6586,232281,0
6549,232281,0
6594,232281,0
6577,232281,0
6471,232281,0
6598,232281,0
6566,232281,0
6601,232281,0
6603,232281,0
6568,232281,0
6556,232281,0
6564,232281,0
6395,232281,0
6620,232281,0
6608,232281,0
6576,232281,0
6587,232281,0
6539,232281,0
6622,232281,0
6636,232281,0
6670,232281,0
6651,232281,0
6665,232281,0
6668,232281,0
6676,232281,0
6637,232281,0
4995,232281,0
6627,232281,0
6685,232281,0
6680,232281,0
6737,232281,0
6732,232281,0
6742,232281,0
6712,232281,0
6744,232281,0
6767,232281,1
6764,232281,0
6775,232281,0
6713,232281,0
6634,232281,0
6778,232281,0
6774,232281,0
6796,232281,0
6805,232281,0
6804,232281,0
6803,232281,0
6802,232281,0
6808,232281,0
6814,232281,0
6793,232281,0
6819,232281,0
6813,232281,0
6807,232281,0
5871,232276,0
6414,232276,0
3255,232276,0
6438,232276,0
6480,232276,0
6479,232276,0
6477,232276,0
6474,232276,0
6476,232276,0
6467,232276,0
6501,232276,0
6495,232276,0
6509,232276,0
6490,232276,0
6517,232276,0
6497,232276,0
6520,232276,0
6496,232276,0
6536,232276,0
5814,232276,0
6569,232276,0
6552,232276,0
6591,232276,0
6586,232276,0
6549,232276,0
6594,232276,0
6577,232276,0
6471,232276,0
6598,232276,0
6566,232276,0
6601,232276,0
6603,232276,0
6568,232276,0
6556,232276,0
6564,232276,0
6395,232276,0
6620,232276,0
6608,232276,0
6576,232276,0
6587,232276,0
6539,232276,0
6622,232276,0
6636,232276,1
6670,232276,0
6651,232276,0
6665,232276,0
6668,232276,0
6676,232276,0
6637,232276,0
4995,232276,0
6627,232276,0
6685,232276,0
6680,232276,0
6737,232276,0
6732,232276,0
6742,232276,0
6712,232276,0
6744,232276,0
6767,232276,0
6764,232276,0
6775,232276,0
6713,232276,0
6634,232276,0
6778,232276,0
6774,232276,0
6796,232276,0
6805,232276,0
6804,232276,0
6803,232276,0
6802,232276,0
6808,232276,0
6814,232276,0
6793,232276,0
6819,232276,0
6813,232276,0
6807,232276,0
5871,232131,0
6414,232131,0
3255,232131,0
6438,232131,1
6480,232131,0
6479,232131,0
6477,232131,1
6474,232131,0
6476,232131,0
6467,232131,0
6501,232131,0
6495,232131,0
6509,232131,0
6490,232131,0
6517,232131,0
6497,232131,0
6520,232131,0
6496,232131,0
6536,232131,0
5814,232131,0
6569,232131,0
6552,232131,1
6591,232131,0
6586,232131,0
6549,232131,0
6594,232131,0
6577,232131,0
6471,232131,0
6598,232131,0
6566,232131,0
6601,232131,0
6603,232131,0
6568,232131,0
6556,232131,0
6564,232131,0
6395,232131,0
6620,232131,0
6608,232131,0
6576,232131,0
6587,232131,0
6539,232131,0
6622,232131,0
6636,232131,0
6670,232131,0
6651,232131,0
6665,232131,0
6668,232131,0
6676,232131,0
6637,232131,0
4995,232131,0
6627,232131,0
6685,232131,1
6680,232131,0
6737,232131,0
6732,232131,0
6742,232131,0
6712,232131,0
6744,232131,0
6767,232131,0
6764,232131,0
6775,232131,0
6713,232131,0
6634,232131,0
6778,232131,0
6774,232131,0
6796,232131,0
6805,232131,0
6804,232131,0
6803,232131,0
6802,232131,0
6808,232131,0
6814,232131,0
6793,232131,0
6819,232131,0
6813,232131,0
6807,232131,0
5871,232112,0
6414,232112,0
3255,232112,0
6438,232112,0
6480,232112,0
6479,232112,0
6477,232112,0
6474,232112,0
6476,232112,0
6467,232112,0
6501,232112,0
6495,232112,0
6509,232112,0
6490,232112,0
6517,232112,0
6497,232112,0
6520,232112,0
6496,232112,0
6536,232112,0
5814,232112,0
6569,232112,0
6552,232112,0
6591,232112,0
6586,232112,0
6549,232112,1
6594,232112,0
6577,232112,0
6471,232112,0
6598,232112,0
6566,232112,0
6601,232112,0
6603,232112,0
6568,232112,0
6556,232112,0
6564,232112,0
6395,232112,0
6620,232112,0
6608,232112,0
6576,232112,0
6587,232112,0
6539,232112,0
6622,232112,0
6636,232112,0
6670,232112,0
6651,232112,0
6665,232112,0
6668,232112,0
6676,232112,0
6637,232112,0
4995,232112,0
6627,232112,0
6685,232112,0
6680,232112,0
6737,232112,0
6732,232112,0
6742,232112,0
6712,232112,0
6744,232112,0
6767,232112,0
6764,232112,0
6775,232112,0
6713,232112,0
6634,232112,0
6778,232112,0
6774,232112,0
6796,232112,0
6805,232112,0
6804,232112,0
6803,232112,0
6802,232112,0
6808,232112,0
6814,232112,0
6793,232112,0
6819,232112,0
6813,232112,0
6807,232112,0
5871,232109,0
6414,232109,0
3255,232109,0
6438,232109,0
6480,232109,0
6479,232109,0
6477,232109,0
6474,232109,0
6476,232109,0
6467,232109,0
6501,232109,0
6495,232109,0
6509,232109,0
6490,232109,0
6517,232109,0
6497,232109,0
6520,232109,0
6496,232109,0
6536,232109,0
5814,232109,0
6569,232109,0
6552,232109,0
6591,232109,0
6586,232109,0
6549,232109,0
6594,232109,0
6577,232109,0
6471,232109,0
6598,232109,0
6566,232109,0
6601,232109,0
6603,232109,0
6568,232109,0
6556,232109,0
6564,232109,0
6395,232109,0
6620,232109,0
6608,232109,0
6576,232109,0
6587,232109,0
6539,232109,0
6622,232109,0
6636,232109,0
6670,232109,0
6651,232109,0
6665,232109,0
6668,232109,0
6676,232109,0
6637,232109,0
4995,232109,0
6627,232109,0
6685,232109,0
6680,232109,0
6737,232109,0
6732,232109,1
6742,232109,0
6712,232109,0
6744,232109,0
6767,232109,0
6764,232109,0
6775,232109,0
6713,232109,0
6634,232109,0
6778,232109,0
6774,232109,0
6796,232109,0
6805,232109,0
6804,232109,0
6803,232109,0
6802,232109,0
6808,232109,0
6814,232109,0
6793,232109,0
6819,232109,0
6813,232109,0
6807,232109,0
5871,232005,0
6414,232005,1
3255,232005,0
6438,232005,0
6480,232005,0
6479,232005,0
6477,232005,0
6474,232005,0
6476,232005,0
6467,232005,0
6501,232005,0
6495,232005,0
6509,232005,0
6490,232005,0
6517,232005,0
6497,232005,0
6520,232005,0
6496,232005,0
6536,232005,0
5814,232005,0
6569,232005,0
6552,232005,0
6591,232005,0
6586,232005,0
6549,232005,0
6594,232005,0
6577,232005,0
6471,232005,0
6598,232005,0
6566,232005,0
6601,232005,0
6603,232005,0
6568,232005,0
6556,232005,0
6564,232005,0
6395,232005,0
6620,232005,0
6608,232005,0
6576,232005,0
6587,232005,0
6539,232005,0
6622,232005,0
6636,232005,0
6670,232005,0
6651,232005,0
6665,232005,0
6668,232005,0
6676,232005,0
6637,232005,0
4995,232005,0
6627,232005,0
6685,232005,0
6680,232005,0
6737,232005,0
6732,232005,0
6742,232005,0
6712,232005,0
6744,232005,0
6767,232005,0
6764,232005,0
6775,232005,0
6713,232005,0
6634,232005,0
6778,232005,0
6774,232005,0
6796,232005,0
6805,232005,0
6804,232005,0
6803,232005,0
6802,232005,0
6808,232005,0
6814,232005,0
6793,232005,0
6819,232005,0
6813,232005,0
6807,232005,0
5871,231990,0
6414,231990,0
3255,231990,0
6438,231990,0
6480,231990,0
6479,231990,0
6477,231990,0
6474,231990,0
6476,231990,0
6467,231990,0
6501,231990,0
6495,231990,0
6509,231990,0
6490,231990,0
6517,231990,0
6497,231990,0
6520,231990,0
6496,231990,0
6536,231990,0
5814,231990,0
6569,231990,0
6552,231990,0
6591,231990,0
6586,231990,0
6549,231990,0
6594,231990,0
6577,231990,0
6471,231990,0
6598,231990,0
6566,231990,0
6601,231990,0
6603,231990,0
6568,231990,0
6556,231990,0
6564,231990,0
6395,231990,0
6620,231990,0
6608,231990,0
6576,231990,0
6587,231990,0
6539,231990,0
6622,231990,0
6636,231990,0
6670,231990,0
6651,231990,0
6665,231990,0
6668,231990,0
6676,231990,0
6637,231990,0
4995,231990,0
6627,231990,0
6685,231990,0
6680,231990,1
6737,231990,0
6732,231990,0
6742,231990,0
6712,231990,0
6744,231990,0
6767,231990,0
6764,231990,0
6775,231990,0
6713,231990,0
6634,231990,0
6778,231990,0
6774,231990,0
6796,231990,0
6805,231990,0
6804,231990,0
6803,231990,0
6802,231990,0
6808,231990,0
6814,231990,0
6793,231990,0
6819,231990,0
6813,231990,0
6807,231990,0
5871,231956,0
6414,231956,0
3255,231956,0
6438,231956,0
6480,231956,0
6479,231956,0
6477,231956,0
6474,231956,0
6476,231956,0
6467,231956,0
6501,231956,0
6495,231956,0
6509,231956,0
6490,231956,0
6517,231956,0
6497,231956,0
6520,231956,0
6496,231956,0
6536,231956,0
5814,231956,0
6569,231956,0
6552,231956,0
6591,231956,0
6586,231956,0
6549,231956,0
6594,231956,0
6577,231956,0
6471,231956,0
6598,231956,0
6566,231956,1
6601,231956,0
6603,231956,0
6568,231956,0
6556,231956,0
6564,231956,0
6395,231956,0
6620,231956,0
6608,231956,0
6576,231956,0
6587,231956,0
6539,231956,0
6622,231956,0
6636,231956,0
6670,231956,0
6651,231956,0
6665,231956,0
6668,231956,0
6676,231956,0
6637,231956,0
4995,231956,0
6627,231956,0
6685,231956,0
6680,231956,0
6737,231956,0
6732,231956,0
6742,231956,0
6712,231956,0
6744,231956,0
6767,231956,0
6764,231956,0
6775,231956,0
6713,231956,0
6634,231956,0
6778,231956,0
6774,231956,0
6796,231956,0
6805,231956,0
6804,231956,0
6803,231956,0
6802,231956,0
6808,231956,0
6814,231956,0
6793,231956,0
6819,231956,0
6813,231956,0
6807,231956,0
5871,231950,0
6414,231950,0
3255,231950,0
6438,231950,0
6480,231950,0
6479,231950,0
6477,231950,0
6474,231950,0
6476,231950,0
6467,231950,0
6501,231950,0
6495,231950,0
6509,231950,0
6490,231950,0
6517,231950,0
6497,231950,0
6520,231950,0
6496,231950,0
6536,231950,0
5814,231950,0
6569,231950,0
6552,231950,0
6591,231950,0
6586,231950,0
6549,231950,0
6594,231950,0
6577,231950,0
6471,231950,0
6598,231950,0
6566,231950,0
6601,231950,0
6603,231950,0
6568,231950,0
6556,231950,0
6564,231950,0
6395,231950,0
6620,231950,0
6608,231950,0
6576,231950,0
6587,231950,0
6539,231950,0
6622,231950,0
6636,231950,0
6670,231950,0
6651,231950,0
6665,231950,0
6668,231950,0
6676,231950,0
6637,231950,0
4995,231950,0
6627,231950,1
6685,231950,0
6680,231950,0
6737,231950,0
6732,231950,0
6742,231950,0
6712,231950,0
6744,231950,0
6767,231950,0
6764,231950,0
6775,231950,0
6713,231950,0
6634,231950,0
6778,231950,0
6774,231950,0
6796,231950,0
6805,231950,0
6804,231950,0
6803,231950,0
6802,231950,0
6808,231950,0
6814,231950,0
6793,231950,0
6819,231950,0
6813,231950,0
6807,231950,0
5871,231897,0
6414,231897,0
3255,231897,0
6438,231897,0
6480,231897,0
6479,231897,0
6477,231897,0
6474,231897,0
6476,231897,0
6467,231897,0
6501,231897,0
6495,231897,0
6509,231897,0
6490,231897,0
6517,231897,0
6497,231897,0
6520,231897,0
6496,231897,0
6536,231897,0
5814,231897,0
6569,231897,0
6552,231897,0
6591,231897,0
6586,231897,0
6549,231897,0
6594,231897,0
6577,231897,0
6471,231897,0
6598,231897,0
6566,231897,0
6601,231897,0
6603,231897,0
6568,231897,0
6556,231897,0
6564,231897,0
6395,231897,0
6620,231897,0
6608,231897,0
6576,231897,0
6587,231897,0
6539,231897,0
6622,231897,0
6636,231897,0
6670,231897,0
6651,231897,0
6665,231897,0
6668,231897,0
6676,231897,0
6637,231897,0
4995,231897,0
6627,231897,0
6685,231897,0
6680,231897,0
6737,231897,0
6732,231897,0
6742,231897,0
6712,231897,0
6744,231897,0
6767,231897,0
6764,231897,0
6775,231897,1
6713,231897,0
6634,231897,0
6778,231897,0
6774,231897,0
6796,231897,0
6805,231897,0
6804,231897,0
6803,231897,0
6802,231897,0
6808,231897,0
6814,231897,0
6793,231897,0
6819,231897,0
6813,231897,0
6807,231897,0
5871,231892,0
6414,231892,0
3255,231892,0
6438,231892,0
6480,231892,0
6479,231892,0
6477,231892,0
6474,231892,0
6476,231892,0
6467,231892,0
6501,231892,0
6495,231892,0
6509,231892,0
6490,231892,0
6517,231892,0
6497,231892,0
6520,231892,0
6496,231892,0
6536,231892,0
5814,231892,0
6569,231892,0
6552,231892,0
6591,231892,0
6586,231892,0
6549,231892,0
6594,231892,0
6577,231892,0
6471,231892,0
6598,231892,0
6566,231892,0
6601,231892,0
6603,231892,0
6568,231892,0
6556,231892,0
6564,231892,0
6395,231892,0
6620,231892,0
6608,231892,0
6576,231892,0
6587,231892,0
6539,231892,0
6622,231892,0
6636,231892,0
6670,231892,0
6651,231892,0
6665,231892,0
6668,231892,1
6676,231892,0
6637,231892,0
4995,231892,0
6627,231892,0
6685,231892,0
6680,231892,0
6737,231892,0
6732,231892,0
6742,231892,0
6712,231892,0
6744,231892,0
6767,231892,0
6764,231892,0
6775,231892,0
6713,231892,0
6634,231892,0
6778,231892,0
6774,231892,0
6796,231892,0
6805,231892,0
6804,231892,0
6803,231892,0
6802,231892,0
6808,231892,0
6814,231892,0
6793,231892,0
6819,231892,0
6813,231892,0
6807,231892,0
5871,231881,0
6414,231881,0
3255,231881,0
6438,231881,0
6480,231881,0
6479,231881,0
6477,231881,0
6474,231881,0
6476,231881,0
6467,231881,0
6501,231881,0
6495,231881,0
6509,231881,0
6490,231881,0
6517,231881,0
6497,231881,0
6520,231881,0
6496,231881,0
6536,231881,0
5814,231881,0
6569,231881,0
6552,231881,0
6591,231881,0
6586,231881,0
6549,231881,0
6594,231881,0
6577,231881,0
6471,231881,0
6598,231881,0
6566,231881,0
6601,231881,0
6603,231881,0
6568,231881,0
6556,231881,0
6564,231881,0
6395,231881,0
6620,231881,0
6608,231881,0
6576,231881,0
6587,231881,0
6539,231881,0
6622,231881,0
6636,231881,0
6670,231881,0
6651,231881,0
6665,231881,0
6668,231881,0
6676,231881,0
6637,231881,1
4995,231881,0
6627,231881,0
6685,231881,0
6680,231881,0
6737,231881,0
6732,231881,0
6742,231881,0
6712,231881,0
6744,231881,0
6767,231881,0
6764,231881,0
6775,231881,0
6713,231881,0
6634,231881,0
6778,231881,0
6774,231881,0
6796,231881,0
6805,231881,0
6804,231881,0
6803,231881,0
6802,231881,0
6808,231881,0
6814,231881,0
6793,231881,0
6819,231881,0
6813,231881,0
6807,231881,0
5871,231811,0
6414,231811,0
3255,231811,0
6438,231811,0
6480,231811,0
6479,231811,0
6477,231811,0
6474,231811,0
6476,231811,0
6467,231811,0
6501,231811,0
6495,231811,0
6509,231811,0
6490,231811,0
6517,231811,0
6497,231811,0
6520,231811,0
6496,231811,0
6536,231811,0
5814,231811,0
6569,231811,0
6552,231811,0
6591,231811,0
6586,231811,0
6549,231811,0
6594,231811,0
6577,231811,0
6471,231811,0
6598,231811,0
6566,231811,0
6601,231811,0
6603,231811,0
6568,231811,0
6556,231811,0
6564,231811,0
6395,231811,0
6620,231811,0
6608,231811,0
6576,231811,0
6587,231811,0
6539,231811,0
6622,231811,0
6636,231811,0
6670,231811,0
6651,231811,0
6665,231811,0
6668,231811,0
6676,231811,0
6637,231811,0
4995,231811,0
6627,231811,0
6685,231811,0
6680,231811,0
6737,231811,0
6732,231811,0
6742,231811,0
6712,231811,0
6744,231811,0
6767,231811,0
6764,231811,0
6775,231811,0
6713,231811,0
6634,231811,0
6778,231811,0
6774,231811,0
6796,231811,1
6805,231811,0
6804,231811,0
6803,231811,0
6802,231811,0
6808,231811,0
6814,231811,0
6793,231811,0
6819,231811,0
6813,231811,0
6807,231811,0
5871,231798,0
6414,231798,0
3255,231798,0
6438,231798,0
6480,231798,0
6479,231798,0
6477,231798,0
6474,231798,0
6476,231798,0
6467,231798,0
6501,231798,0
6495,231798,0
6509,231798,0
6490,231798,0
6517,231798,0
6497,231798,0
6520,231798,0
6496,231798,0
6536,231798,0
5814,231798,0
6569,231798,0
6552,231798,0
6591,231798,2
6586,231798,0
6549,231798,0
6594,231798,0
6577,231798,0
6471,231798,0
6598,231798,0
6566,231798,0
6601,231798,0
6603,231798,0
6568,231798,0
6556,231798,0
6564,231798,0
6395,231798,0
6620,231798,0
6608,231798,0
6576,231798,0
6587,231798,0
6539,231798,0
6622,231798,0
6636,231798,0
6670,231798,0
6651,231798,0
6665,231798,0
6668,231798,0
6676,231798,0
6637,231798,0
4995,231798,0
6627,231798,0
6685,231798,0
6680,231798,0
6737,231798,0
6732,231798,0
6742,231798,0
6712,231798,0
6744,231798,0
6767,231798,0
6764,231798,0
6775,231798,0
6713,231798,0
6634,231798,0
6778,231798,0
6774,231798,0
6796,231798,0
6805,231798,0
6804,231798,0
6803,231798,0
6802,231798,0
6808,231798,0
6814,231798,0
6793,231798,0
6819,231798,0
6813,231798,0
6807,231798,0
5871,231733,0
6414,231733,0
3255,231733,0
6438,231733,0
6480,231733,0
6479,231733,0
6477,231733,0
6474,231733,0
6476,231733,0
6467,231733,0
6501,231733,0
6495,231733,0
6509,231733,1
6490,231733,0
6517,231733,0
6497,231733,0
6520,231733,0
6496,231733,0
6536,231733,0
5814,231733,0
6569,231733,0
6552,231733,0
6591,231733,0
6586,231733,0
6549,231733,0
6594,231733,0
6577,231733,0
6471,231733,0
6598,231733,0
6566,231733,0
6601,231733,0
6603,231733,0
6568,231733,0
6556,231733,0
6564,231733,0
6395,231733,0
6620,231733,0
6608,231733,0
6576,231733,0
6587,231733,0
6539,231733,0
6622,231733,0
6636,231733,0
6670,231733,0
6651,231733,0
6665,231733,0
6668,231733,0
6676,231733,0
6637,231733,0
4995,231733,0
6627,231733,0
6685,231733,0
6680,231733,0
6737,231733,0
6732,231733,0
6742,231733,0
6712,231733,0
6744,231733,0
6767,231733,0
6764,231733,0
6775,231733,0
6713,231733,0
6634,231733,0
6778,231733,0
6774,231733,0
6796,231733,0
6805,231733,0
6804,231733,0
6803,231733,0
6802,231733,0
6808,231733,0
6814,231733,0
6793,231733,0
6819,231733,0
6813,231733,0
6807,231733,0
5871,231699,0
6414,231699,0
3255,231699,0
6438,231699,0
6480,231699,0
6479,231699,0
6477,231699,0
6474,231699,0
6476,231699,0
6467,231699,0
6501,231699,0
6495,231699,0
6509,231699,0
6490,231699,0
6517,231699,0
6497,231699,0
6520,231699,0
6496,231699,0
6536,231699,0
5814,231699,0
6569,231699,0
6552,231699,0
6591,231699,0
6586,231699,0
6549,231699,0
6594,231699,0
6577,231699,0
6471,231699,0
6598,231699,0
6566,231699,0
6601,231699,0
6603,231699,0
6568,231699,0
6556,231699,0
6564,231699,0
6395,231699,0
6620,231699,0
6608,231699,0
